"gene","BHI_mean","Serum_mean","HSerum_mean","BHI_norm","Serum_norm","HSerum_norm","any_insertions"
"FGLBJAKE_00395",0,0,0,0,0,0,FALSE
"FGLBJAKE_00396",0,0,0,0,0,0,FALSE
"FGLBJAKE_00397",29.6666666666667,14.3333333333333,59.6666666666667,296.190786802537,174.432991363539,589.657603288906,TRUE
"FGLBJAKE_00398",76.6666666666667,18.3333333333333,26.3333333333333,765.436864770602,223.111965697549,260.239947820243,TRUE
"FGLBJAKE_00399",0,0,0,0,0,0,FALSE
"FGLBJAKE_00400",0,0,0,0,0,0,FALSE
"FGLBJAKE_00401",0,0,0,0,0,0,FALSE
"FGLBJAKE_00402",0,0,18.6666666666667,0,0,184.473887062451,TRUE
"FGLBJAKE_00403",0,0,0,0,0,0,FALSE
"FGLBJAKE_00404",0,0,0,0,0,0,FALSE
"FGLBJAKE_00405",0,0.666666666666667,0,0,8.1131623890018,0,TRUE
"FGLBJAKE_00406",0,0,0,0,0,0,FALSE
"FGLBJAKE_00407",1.33333333333333,0,0,13.3119454742713,0,0,TRUE
"FGLBJAKE_00408",0,0,0,0,0,0,FALSE
"FGLBJAKE_00409",0,0,0,0,0,0,FALSE
"FGLBJAKE_00410",0,0,0,0,0,0,FALSE
"FGLBJAKE_00411",0,0,13.6666666666667,0,0,135.061238742152,TRUE
"FGLBJAKE_00412",0.333333333333333,0.666666666666667,0,3.32798636856783,8.1131623890018,0,TRUE
"FGLBJAKE_00413",0,0,0,0,0,0,FALSE
"FGLBJAKE_00414",0,0,0,0,0,0,FALSE
"FGLBJAKE_00415",0,7.33333333333333,2,0,89.2447862790198,19.7650593281198,TRUE
"FGLBJAKE_00416",0,0,0,0,0,0,FALSE
"FGLBJAKE_00417",0,0,0,0,0,0,FALSE
"FGLBJAKE_00418",0,0.666666666666667,0,0,8.1131623890018,0,TRUE
"FGLBJAKE_00419",0,0,0,0,0,0,FALSE
"FGLBJAKE_00420",0,0,0,0,0,0,FALSE
"FGLBJAKE_00421",0,0.333333333333333,0,0,4.0565811945009,0,TRUE
"FGLBJAKE_00422",0,0,0,0,0,0,FALSE
"FGLBJAKE_00423",0,0,0,0,0,0,FALSE
"FGLBJAKE_00424",0,0,0,0,0,0,FALSE
"FGLBJAKE_00425",0,0,0,0,0,0,FALSE
"FGLBJAKE_00426",0,0,0,0,0,0,FALSE
"FGLBJAKE_00427",0,0,0,0,0,0,FALSE
"FGLBJAKE_00428",0,0,0,0,0,0,FALSE
"FGLBJAKE_00429",0,0,0,0,0,0,FALSE
"FGLBJAKE_00430",0,9.33333333333333,14.3333333333333,0,113.584273446025,141.649591851525,TRUE
"FGLBJAKE_00431",0,0,0,0,0,0,FALSE
"FGLBJAKE_00432",0,0,0,0,0,0,FALSE
"FGLBJAKE_00433",0,0,1.33333333333333,0,0,13.1767062187465,TRUE
"FGLBJAKE_00434",0,0,0,0,0,0,FALSE
"FGLBJAKE_00435",0,0,0,0,0,0,FALSE
"FGLBJAKE_00436",0,0,0,0,0,0,FALSE
"FGLBJAKE_00437",0,0,0,0,0,0,FALSE
"FGLBJAKE_00438",0,0,0,0,0,0,FALSE
"FGLBJAKE_00439",0,0,0,0,0,0,FALSE
"FGLBJAKE_00440",0,0,0,0,0,0,FALSE
"FGLBJAKE_00441",0,0,0,0,0,0,FALSE
"FGLBJAKE_00442",0,0,0,0,0,0,FALSE
"FGLBJAKE_00443",0,0,0,0,0,0,FALSE
"FGLBJAKE_00444",0,0,0,0,0,0,FALSE
"FGLBJAKE_00445",0,0,0,0,0,0,FALSE
"FGLBJAKE_00446",0,0,0,0,0,0,FALSE
"FGLBJAKE_00447",0,0,0,0,0,0,FALSE
"FGLBJAKE_00448",18.6666666666667,7,32.3333333333333,186.367236639799,85.1882050845189,319.535125804603,TRUE
"FGLBJAKE_00449",0,0,0,0,0,0,FALSE
"FGLBJAKE_00450",0,0,0,0,0,0,FALSE
"FGLBJAKE_00451",0,0,0,0,0,0,FALSE
"FGLBJAKE_00452",0,0,0,0,0,0,FALSE
"FGLBJAKE_00453",0,0,0,0,0,0,FALSE
"FGLBJAKE_00454",114,214,375,1138.1713380502,2604.32512686958,3705.94862402245,TRUE
"FGLBJAKE_00455",0,25.6666666666667,89,0,312.356751976569,879.545140101329,TRUE
"FGLBJAKE_00456",12.6666666666667,0,0.333333333333333,126.463482005578,0,3.29417655468662,TRUE
"FGLBJAKE_00457",0,0,0,0,0,0,FALSE
"FGLBJAKE_00458",0,0,0,0,0,0,FALSE
"FGLBJAKE_00459",7.33333333333333,6.66666666666667,8.66666666666667,73.2157001084923,81.131623890018,85.6485904218522,TRUE
"FGLBJAKE_00460",0,0,0,0,0,0,FALSE
"FGLBJAKE_00461",0,0,0,0,0,0,FALSE
"FGLBJAKE_00462",0,12,6,0,146.036923002032,59.2951779843592,TRUE
"FGLBJAKE_00463",0,50,51.6666666666667,0,608.487179175135,510.597365976427,TRUE
"FGLBJAKE_00464",0,0,0,0,0,0,FALSE
"FGLBJAKE_00465",0,0,0,0,0,0,FALSE
"FGLBJAKE_00466",0,0,0,0,0,0,FALSE
"FGLBJAKE_00467",0,0,0,0,0,0,FALSE
"FGLBJAKE_00468",0,0,0,0,0,0,FALSE
"FGLBJAKE_00469",0,0,0,0,0,0,FALSE
"FGLBJAKE_00470",0,0,0,0,0,0,FALSE
"FGLBJAKE_00471",0,1.33333333333333,0,0,16.2263247780036,0,TRUE
"FGLBJAKE_00472",0,0,30,0,0,296.475889921796,TRUE
"FGLBJAKE_00473",0,0,0,0,0,0,FALSE
"FGLBJAKE_00474",0,0,0,0,0,0,FALSE
"FGLBJAKE_00475",0,0,0,0,0,0,FALSE
"FGLBJAKE_00476",0,0,0,0,0,0,FALSE
"FGLBJAKE_00477",0,0,0,0,0,0,FALSE
"FGLBJAKE_00478",0,0,0,0,0,0,FALSE
"FGLBJAKE_00479",0,0,0,0,0,0,FALSE
"FGLBJAKE_00480",0,0,0,0,0,0,FALSE
"FGLBJAKE_00481",62.6666666666667,46.3333333333333,36.3333333333333,625.661437290753,563.864786035625,359.065244460842,TRUE
"FGLBJAKE_00482",0,0,0,0,0,0,FALSE
"FGLBJAKE_00483",0.333333333333333,7.66666666666667,0,3.32798636856783,93.3013674735207,0,TRUE
"FGLBJAKE_00484",0,0,0,0,0,0,FALSE
"FGLBJAKE_00485",0,0,0,0,0,0,FALSE
"FGLBJAKE_00486",0,0,0,0,0,0,FALSE
"FGLBJAKE_00487",0,0,0,0,0,0,FALSE
"FGLBJAKE_00488",0,0,0,0,0,0,FALSE
"FGLBJAKE_00489",18,0,0,179.711263902663,0,0,TRUE
"FGLBJAKE_00490",0,0,0,0,0,0,FALSE
"FGLBJAKE_00491",0,0,0,0,0,0,FALSE
"FGLBJAKE_00492",1.33333333333333,0,2.33333333333333,13.3119454742713,0,23.0592358828064,TRUE
"FGLBJAKE_00493",0,0,0,0,0,0,FALSE
"FGLBJAKE_00494",0,0,0,0,0,0,FALSE
"FGLBJAKE_00495",0,0,0,0,0,0,FALSE
"FGLBJAKE_00496",28,1.66666666666667,14.3333333333333,279.550854959698,20.2829059725045,141.649591851525,TRUE
"FGLBJAKE_00497",0,0,0,0,0,0,FALSE
"FGLBJAKE_00498",0,0,0,0,0,0,FALSE
"FGLBJAKE_00499",0,0,0,0,0,0,FALSE
"FGLBJAKE_00500",0,0,0,0,0,0,FALSE
"FGLBJAKE_00501",0,0,0,0,0,0,FALSE
"FGLBJAKE_00502",0,0,0,0,0,0,FALSE
"FGLBJAKE_00503",0,0,0,0,0,0,FALSE
"FGLBJAKE_00504",0,0,0,0,0,0,FALSE
"FGLBJAKE_00505",0,0,0,0,0,0,FALSE
"FGLBJAKE_00506",0,0,0,0,0,0,FALSE
"FGLBJAKE_00507",0,14.6666666666667,0,0,178.48957255804,0,TRUE
"FGLBJAKE_00508",0,0,0,0,0,0,FALSE
"FGLBJAKE_00509",0,0,0,0,0,0,FALSE
"FGLBJAKE_00526",0,0,0,0,0,0,FALSE
"FGLBJAKE_00527",0,0,0,0,0,0,FALSE
"FGLBJAKE_00528",0,0,0,0,0,0,FALSE
"FGLBJAKE_00529",0,0,0,0,0,0,FALSE
"FGLBJAKE_00530",9.33333333333333,0,0,93.1836183198994,0,0,TRUE
"FGLBJAKE_00531",193.666666666667,234,214.666666666667,1933.56008013791,2847.71999853963,2121.44970121819,TRUE
"FGLBJAKE_00532",0,0,0,0,0,0,FALSE
"FGLBJAKE_00533",0,0,0,0,0,0,FALSE
"FGLBJAKE_00534",0,0,0,0,0,0,FALSE
"FGLBJAKE_00535",0,0,0,0,0,0,FALSE
"FGLBJAKE_00536",0,0,0,0,0,0,FALSE
"FGLBJAKE_00537",0,0,0,0,0,0,FALSE
"FGLBJAKE_00538",0,0,0,0,0,0,FALSE
"FGLBJAKE_00539",0,0,0,0,0,0,FALSE
"FGLBJAKE_00540",17,3.33333333333333,39.6666666666667,169.72730479696,40.565811945009,392.007010007708,TRUE
"FGLBJAKE_00541",0,0,0,0,0,0,FALSE
"FGLBJAKE_00542",0,0,0,0,0,0,FALSE
"FGLBJAKE_00543",19,77.6666666666667,175,189.695223008367,945.183418318709,1729.44269121048,TRUE
"FGLBJAKE_00544",0,0,0,0,0,0,FALSE
"FGLBJAKE_00545",0,0,0,0,0,0,FALSE
"FGLBJAKE_00546",0,0,0,0,0,0,FALSE
"FGLBJAKE_00547",0,0,0,0,0,0,FALSE
"FGLBJAKE_00548",0,0,0,0,0,0,FALSE
"FGLBJAKE_00549",0,0,0,0,0,0,FALSE
"FGLBJAKE_00550",0,0,0,0,0,0,FALSE
"FGLBJAKE_00551",0,0,0,0,0,0,FALSE
"FGLBJAKE_00552",0,0,0,0,0,0,FALSE
"FGLBJAKE_00553",0,0,0,0,0,0,FALSE
"FGLBJAKE_00554",0.666666666666667,0,0,6.65597273713567,0,0,TRUE
"FGLBJAKE_00555",0,0,0,0,0,0,FALSE
"FGLBJAKE_00556",27.6666666666667,4.66666666666667,71,276.22286859113,56.7921367230126,701.659606148251,TRUE
"FGLBJAKE_00557",778.666666666667,549,1878.66666666667,7774.17615697446,6681.18922734298,18565.9790622138,TRUE
"FGLBJAKE_00558",27.6666666666667,12.6666666666667,35,276.22286859113,154.150085391034,345.888538242096,TRUE
"FGLBJAKE_00559",0,0,0,0,0,0,FALSE
"FGLBJAKE_00560",0,9.66666666666667,0,0,117.640854640526,0,TRUE
"FGLBJAKE_00561",0,0,0,0,0,0,FALSE
"FGLBJAKE_00562",0,0,0,0,0,0,FALSE
"FGLBJAKE_00563",0,0,19.3333333333333,0,0,191.062240171824,TRUE
"FGLBJAKE_00564",0,53,0,0,644.996409925643,0,TRUE
"FGLBJAKE_00565",0,1.33333333333333,1,0,16.2263247780036,9.88252966405988,TRUE
"FGLBJAKE_00566",0.666666666666667,18.3333333333333,1,6.65597273713567,223.111965697549,9.88252966405988,TRUE
"FGLBJAKE_00567",26.6666666666667,0,0,266.238909485427,0,0,TRUE
"FGLBJAKE_00568",0,0,0,0,0,0,FALSE
"FGLBJAKE_00569",0,0,0,0,0,0,FALSE
"FGLBJAKE_00570",0,0,0,0,0,0,FALSE
"FGLBJAKE_00571",173.666666666667,22.3333333333333,170.666666666667,1733.88089802384,271.79094003156,1686.61839599955,TRUE
"FGLBJAKE_00572",0,0,0,0,0,0,FALSE
"FGLBJAKE_00573",0,2.33333333333333,0,0,28.3960683615063,0,TRUE
"FGLBJAKE_00574",0,0,0,0,0,0,FALSE
"FGLBJAKE_00575",0,0,0,0,0,0,FALSE
"FGLBJAKE_00576",0,0,0,0,0,0,FALSE
"FGLBJAKE_00577",0,1,0,0,12.1697435835027,0,TRUE
"FGLBJAKE_00578",151,137.333333333333,205,1507.57782496123,1671.31145213437,2025.91858113227,TRUE
"FGLBJAKE_00579",0,0,0,0,0,0,FALSE
"FGLBJAKE_00580",0,0,0,0,0,0,FALSE
"FGLBJAKE_00581",0,0,0,0,0,0,FALSE
"FGLBJAKE_00582",0,0,27.6666666666667,0,0,273.41665403899,TRUE
"FGLBJAKE_00583",0,0,0,0,0,0,FALSE
"FGLBJAKE_00584",0,0,0,0,0,0,FALSE
"FGLBJAKE_00585",0,0,0,0,0,0,FALSE
"FGLBJAKE_00586",0,0,13.3333333333333,0,0,131.767062187465,TRUE
"FGLBJAKE_00587",0,0,0,0,0,0,FALSE
"FGLBJAKE_00588",20.3333333333333,0,0,203.007168482638,0,0,TRUE
"FGLBJAKE_00589",0,0,0,0,0,0,FALSE
"FGLBJAKE_00590",0,0,0,0,0,0,FALSE
"FGLBJAKE_00591",0,0,0,0,0,0,FALSE
"FGLBJAKE_00592",0,0,0,0,0,0,FALSE
"FGLBJAKE_00593",15.6666666666667,8,19.6666666666667,156.415359322688,97.3579486680216,194.356416726511,TRUE
"FGLBJAKE_00594",0,0,0,0,0,0,FALSE
"FGLBJAKE_00595",0,0,0,0,0,0,FALSE
"FGLBJAKE_00596",0.666666666666667,2.33333333333333,0,6.65597273713567,28.3960683615063,0,TRUE
"FGLBJAKE_00597",0,0,0,0,0,0,FALSE
"FGLBJAKE_00598",0,0,0,0,0,0,FALSE
"FGLBJAKE_00599",0,0,0,0,0,0,FALSE
"FGLBJAKE_00600",0,0,0,0,0,0,FALSE
"FGLBJAKE_00601",8,33,12.3333333333333,79.871672845628,401.601538255589,121.884532523405,TRUE
"FGLBJAKE_00602",0.333333333333333,61,32.3333333333333,3.32798636856783,742.354358593664,319.535125804603,TRUE
"FGLBJAKE_00603",0,13.6666666666667,0,0,166.319828974537,0,TRUE
"FGLBJAKE_00604",0,0,0,0,0,0,FALSE
"FGLBJAKE_00605",12.6666666666667,28.3333333333333,40.6666666666667,126.463482005578,344.809401532576,401.889539671768,TRUE
"FGLBJAKE_00606",0,0,0,0,0,0,FALSE
"FGLBJAKE_00607",0,0,0,0,0,0,FALSE
"FGLBJAKE_00608",0,0,0,0,0,0,FALSE
"FGLBJAKE_00609",0,0,0,0,0,0,FALSE
"FGLBJAKE_00610",0,0,0,0,0,0,FALSE
"FGLBJAKE_00611",183.333333333333,205.333333333333,326,1830.39250271231,2498.85401581255,3221.70467048352,TRUE
"FGLBJAKE_00612",177.333333333333,128.666666666667,87,1770.48874807809,1565.84034107735,859.780080773209,TRUE
"FGLBJAKE_00613",0,0,0,0,0,0,FALSE
"FGLBJAKE_00614",0,0,0,0,0,0,FALSE
"FGLBJAKE_00615",0,0,0,0,0,0,FALSE
"FGLBJAKE_00616",0,3.66666666666667,13.3333333333333,0,44.6223931395099,131.767062187465,TRUE
"FGLBJAKE_00617",0,0,0,0,0,0,FALSE
"FGLBJAKE_00618",0,0,36,0,0,355.771067906155,TRUE
"FGLBJAKE_00619",0,0,0,0,0,0,FALSE
"FGLBJAKE_00620",0,0.333333333333333,10.6666666666667,0,4.0565811945009,105.413649749972,TRUE
"FGLBJAKE_00621",0,0,0,0,0,0,FALSE
"FGLBJAKE_00622",67.3333333333333,0,0,672.253246450702,0,0,TRUE
"FGLBJAKE_00623",0,0,0,0,0,0,FALSE
"FGLBJAKE_00624",0,0,0,0,0,0,FALSE
"FGLBJAKE_00625",70.3333333333333,74.6666666666667,26,702.205123767813,908.674187568201,256.945771265557,TRUE
"FGLBJAKE_00626",0,0,0,0,0,0,FALSE
"FGLBJAKE_00627",0,0,0,0,0,0,FALSE
"FGLBJAKE_00628",0,0,0,0,0,0,FALSE
"FGLBJAKE_00629",35,11.6666666666667,19.3333333333333,349.438568699623,141.980341807531,191.062240171824,TRUE
"FGLBJAKE_00630",6,13,82.3333333333333,59.903754634221,158.206666585535,813.661609007596,TRUE
"FGLBJAKE_00631",8,0,0,79.871672845628,0,0,TRUE
"FGLBJAKE_00632",0,0,2,0,0,19.7650593281198,TRUE
"FGLBJAKE_00633",0,0,0,0,0,0,FALSE
"FGLBJAKE_00634",0,4.66666666666667,17.3333333333333,0,56.7921367230126,171.297180843704,TRUE
"FGLBJAKE_00635",0,0,0,0,0,0,FALSE
"FGLBJAKE_00636",0,0,0,0,0,0,FALSE
"FGLBJAKE_00637",33.6666666666667,203.333333333333,222.666666666667,336.126623225351,2474.51452864555,2200.50993853067,TRUE
"FGLBJAKE_00638",153.333333333333,212.333333333333,254,1530.8737295412,2584.04222089707,2510.16253467121,TRUE
"FGLBJAKE_00639",0,0,0,0,0,0,FALSE
"FGLBJAKE_00640",0,0,0,0,0,0,FALSE
"FGLBJAKE_00641",0,0,0,0,0,0,FALSE
"FGLBJAKE_00642",0,0,0,0,0,0,FALSE
"FGLBJAKE_00643",0,0,12.3333333333333,0,0,121.884532523405,TRUE
"FGLBJAKE_00644",10.3333333333333,0,0,103.167577425603,0,0,TRUE
"FGLBJAKE_00645",0,0,0,0,0,0,FALSE
"FGLBJAKE_00646",1,6,3,9.9839591057035,73.0184615010162,29.6475889921796,TRUE
"FGLBJAKE_00647",2.33333333333333,32.3333333333333,46.6666666666667,23.2959045799748,393.488375866587,461.184717656127,TRUE
"FGLBJAKE_00648",0,0,0,0,0,0,FALSE
"FGLBJAKE_00649",0,0,0,0,0,0,FALSE
"FGLBJAKE_00650",0,0,0,0,0,0,FALSE
"FGLBJAKE_00651",0,0,0,0,0,0,FALSE
"FGLBJAKE_00652",0,0,0,0,0,0,FALSE
"FGLBJAKE_00653",0,0,0,0,0,0,FALSE
"FGLBJAKE_00654",0,0,0,0,0,0,FALSE
"FGLBJAKE_00655",0,0,0,0,0,0,FALSE
"FGLBJAKE_00656",0,8,34.3333333333333,0,97.3579486680216,339.300185132722,TRUE
"FGLBJAKE_00657",19,100,7,189.695223008367,1216.97435835027,69.1777076484191,TRUE
"FGLBJAKE_00658",0.333333333333333,3,0.333333333333333,3.32798636856783,36.5092307505081,3.29417655468662,TRUE
"FGLBJAKE_00659",0.333333333333333,132,6.33333333333333,3.32798636856783,1606.40615302236,62.5893545390459,TRUE
"FGLBJAKE_00660",0,0,0,0,0,0,FALSE
"FGLBJAKE_00661",18.6666666666667,21.6666666666667,0,186.367236639799,263.677777642558,0,TRUE
"FGLBJAKE_00662",0,0.666666666666667,0,0,8.1131623890018,0,TRUE
"FGLBJAKE_00663",7,1.66666666666667,5.66666666666667,69.8877137399245,20.2829059725045,56.0010014296726,TRUE
"FGLBJAKE_00664",0,0,0,0,0,0,FALSE
"FGLBJAKE_00665",0,40.6666666666667,0,0,494.90290572911,0,TRUE
"FGLBJAKE_00666",0,0,0,0,0,0,FALSE
"FGLBJAKE_00667",0,0,0,0,0,0,FALSE
"FGLBJAKE_00668",0,0,0,0,0,0,FALSE
"FGLBJAKE_00669",0,0,0,0,0,0,FALSE
"FGLBJAKE_00670",0,0,0,0,0,0,FALSE
"FGLBJAKE_00671",0,0,0,0,0,0,FALSE
"FGLBJAKE_00672",243.333333333333,326.333333333333,400.666666666667,2429.43004905452,3971.39298941638,3959.60021873332,TRUE
"FGLBJAKE_00673",26.3333333333333,0,0.333333333333333,262.910923116859,0,3.29417655468662,TRUE
"FGLBJAKE_00674",0,14,0,0,170.376410169038,0,TRUE
"FGLBJAKE_00675",0,0,0,0,0,0,FALSE
"FGLBJAKE_00676",0,0,0,0,0,0,FALSE
"FGLBJAKE_00677",0,0,0,0,0,0,FALSE
"FGLBJAKE_00678",0,0,0,0,0,0,FALSE
"FGLBJAKE_00679",39.6666666666667,73,82,396.030377859572,888.391281595697,810.36743245291,TRUE
"FGLBJAKE_00680",0,0,0,0,0,0,FALSE
"FGLBJAKE_00681",0,0,0,0,0,0,FALSE
"FGLBJAKE_00682",0,0,0,0,0,0,FALSE
"FGLBJAKE_00683",0,15,18.3333333333333,0,182.54615375254,181.179710507764,TRUE
"FGLBJAKE_00684",467,249.333333333333,331.666666666667,4662.50890236354,3034.32273348667,3277.70567191319,TRUE
"FGLBJAKE_00686",0,0,0,0,0,0,FALSE
"FGLBJAKE_00687",134.666666666667,116.333333333333,84.3333333333333,1344.5064929014,1415.74683688081,833.426668335716,TRUE
"FGLBJAKE_00688",48.3333333333333,14.3333333333333,42.3333333333333,482.558023442336,174.432991363539,418.360422445201,TRUE
"FGLBJAKE_00689",0,0,0,0,0,0,FALSE
"FGLBJAKE_00690",20.6666666666667,29,22.6666666666667,206.335154851206,352.922563921578,224.004005718691,TRUE
"FGLBJAKE_00691",0,0,0,0,0,0,FALSE
"FGLBJAKE_00692",0,0,0,0,0,0,FALSE
"FGLBJAKE_00693",0,0,0,0,0,0,FALSE
"FGLBJAKE_00694",0,0,0,0,0,0,FALSE
"FGLBJAKE_00695",0,0,0,0,0,0,FALSE
"FGLBJAKE_00696",0,0,0,0,0,0,FALSE
"FGLBJAKE_00697",0,17,42,0,206.885640919546,415.066245890515,TRUE
"FGLBJAKE_00698",0,0,0,0,0,0,FALSE
"FGLBJAKE_00699",0,82.6666666666667,112,0,1006.03213623622,1106.84332237471,TRUE
"FGLBJAKE_00700",0,0,0,0,0,0,FALSE
"FGLBJAKE_00701",0,0,0,0,0,0,FALSE
"FGLBJAKE_00702",0,0,0,0,0,0,FALSE
"FGLBJAKE_00703",34.6666666666667,27.3333333333333,22.3333333333333,346.110582331055,332.639657949074,220.709829164004,TRUE
"FGLBJAKE_00704",11.3333333333333,0,0,113.151536531306,0,0,TRUE
"FGLBJAKE_00705",0,0,0,0,0,0,FALSE
"FGLBJAKE_00706",0,0,0,0,0,0,FALSE
"FGLBJAKE_00707",0,0,0,0,0,0,FALSE
"FGLBJAKE_00708",0,0,0,0,0,0,FALSE
"FGLBJAKE_00709",0,0,0,0,0,0,FALSE
"FGLBJAKE_00710",15.6666666666667,74,22.3333333333333,156.415359322688,900.561025179199,220.709829164004,TRUE
"FGLBJAKE_00711",0,0,0,0,0,0,FALSE
"FGLBJAKE_00712",0,0,0,0,0,0,FALSE
"FGLBJAKE_00713",25.3333333333333,34,65,252.926964011155,413.771281839092,642.364428163892,TRUE
"FGLBJAKE_00714",0,0,0,0,0,0,FALSE
"FGLBJAKE_00715",1.33333333333333,0,0.333333333333333,13.3119454742713,0,3.29417655468662,TRUE
"FGLBJAKE_00716",0,0,0,0,0,0,FALSE
"FGLBJAKE_00717",0,0,0,0,0,0,FALSE
"FGLBJAKE_00718",86,0.333333333333333,0.666666666666667,858.620483090501,4.0565811945009,6.58835310937325,TRUE
"FGLBJAKE_00719",0.333333333333333,0,0,3.32798636856783,0,0,TRUE
"FGLBJAKE_00720",0,0,0,0,0,0,FALSE
"FGLBJAKE_00721",0,0,0,0,0,0,FALSE
"FGLBJAKE_00722",26,0,0,259.582936748291,0,0,TRUE
"FGLBJAKE_00723",100,24,70,998.39591057035,292.073846004065,691.777076484191,TRUE
"FGLBJAKE_00724",0,0,0,0,0,0,FALSE
"FGLBJAKE_00725",0,0,0,0,0,0,FALSE
"FGLBJAKE_00726",0,0,0,0,0,0,FALSE
"FGLBJAKE_00727",0,0,0,0,0,0,FALSE
"FGLBJAKE_00728",0,0,0,0,0,0,FALSE
"FGLBJAKE_00729",71.3333333333333,12.3333333333333,92,712.189082873516,150.093504196533,909.192729093508,TRUE
"FGLBJAKE_00730",16,44.6666666666667,76,159.743345691256,543.58188006312,751.07225446855,TRUE
"FGLBJAKE_00731",0,0,0,0,0,0,FALSE
"FGLBJAKE_00732",9.66666666666667,0,0,96.5116046884672,0,0,TRUE
"FGLBJAKE_00733",0,0,0,0,0,0,FALSE
"FGLBJAKE_00734",8.66666666666667,0,0,86.5276455827637,0,0,TRUE
"FGLBJAKE_00735",0,0,0,0,0,0,FALSE
"FGLBJAKE_00736",0,0,0,0,0,0,FALSE
"FGLBJAKE_00737",0,0,0,0,0,0,FALSE
"FGLBJAKE_00738",0,0,0,0,0,0,FALSE
"FGLBJAKE_00739",0,0,0,0,0,0,FALSE
"FGLBJAKE_00740",0,0,0,0,0,0,FALSE
"FGLBJAKE_00741",0,0,0,0,0,0,FALSE
"FGLBJAKE_00742",82.3333333333333,0,0,822.012633036255,0,0,TRUE
"FGLBJAKE_00743",2.33333333333333,0.333333333333333,2.33333333333333,23.2959045799748,4.0565811945009,23.0592358828064,TRUE
"FGLBJAKE_00744",0,0,0,0,0,0,FALSE
"FGLBJAKE_00745",0,55.3333333333333,0,0,673.392478287149,0,TRUE
"FGLBJAKE_00746",0,0,0,0,0,0,FALSE
"FGLBJAKE_00747",0,0,0,0,0,0,FALSE
"FGLBJAKE_00748",0,0,0,0,0,0,FALSE
"FGLBJAKE_00749",12.6666666666667,13.3333333333333,0,126.463482005578,162.263247780036,0,TRUE
"FGLBJAKE_00750",0,34.3333333333333,0,0,417.827863033593,0,TRUE
"FGLBJAKE_00751",0,0,0,0,0,0,FALSE
"FGLBJAKE_00752",0,0,0,0,0,0,FALSE
"FGLBJAKE_00753",0,0,0,0,0,0,FALSE
"FGLBJAKE_00754",0,0,0,0,0,0,FALSE
"FGLBJAKE_00755",0,0,0,0,0,0,FALSE
"FGLBJAKE_00756",0,0,0,0,0,0,FALSE
"FGLBJAKE_00757",19.6666666666667,0,5.66666666666667,196.351195745502,0,56.0010014296726,TRUE
"FGLBJAKE_00758",0,0,0,0,0,0,FALSE
"FGLBJAKE_00759",3.66666666666667,0,0,36.6078500542462,0,0,TRUE
"FGLBJAKE_00760",0,0,0,0,0,0,FALSE
"FGLBJAKE_00761",0,0,0,0,0,0,FALSE
"FGLBJAKE_00762",0,0,0,0,0,0,FALSE
"FGLBJAKE_00763",17.3333333333333,0,0,173.055291165527,0,0,TRUE
"FGLBJAKE_00764",0,0,0,0,0,0,FALSE
"FGLBJAKE_00765",25,20,25.3333333333333,249.598977642588,243.394871670054,250.357418156183,TRUE
"FGLBJAKE_00766",0,0,0,0,0,0,FALSE
"FGLBJAKE_00767",0,0,0,0,0,0,FALSE
"FGLBJAKE_00769",0,0,0,0,0,0,FALSE
"FGLBJAKE_00770",0,0,0,0,0,0,FALSE
"FGLBJAKE_00771",0,0,0,0,0,0,FALSE
"FGLBJAKE_00772",0,0,0,0,0,0,FALSE
"FGLBJAKE_00773",0,0,0,0,0,0,FALSE
"FGLBJAKE_00774",0,0,0,0,0,0,FALSE
"FGLBJAKE_00775",33,42.6666666666667,0,329.470650488216,519.242392896115,0,TRUE
"FGLBJAKE_00776",0,0,0,0,0,0,FALSE
"FGLBJAKE_00777",0,0,0,0,0,0,FALSE
"FGLBJAKE_00779",0,0,0,0,0,0,FALSE
"FGLBJAKE_00780",0,0,0,0,0,0,FALSE
"FGLBJAKE_00781",0,0,0,0,0,0,FALSE
"FGLBJAKE_00782",0,0,0,0,0,0,FALSE
"FGLBJAKE_00783",0,0,7.33333333333333,0,0,72.4718842031057,TRUE
"FGLBJAKE_00784",0,0,0,0,0,0,FALSE
"FGLBJAKE_00785",0,0,0,0,0,0,FALSE
"FGLBJAKE_00786",0,0,0,0,0,0,FALSE
"FGLBJAKE_00787",0,0,0,0,0,0,FALSE
"FGLBJAKE_00788",0,0.666666666666667,12.3333333333333,0,8.1131623890018,121.884532523405,TRUE
"FGLBJAKE_00789",0,0,0,0,0,0,FALSE
"FGLBJAKE_00790",0,0,0,0,0,0,FALSE
"FGLBJAKE_00791",0,0,0,0,0,0,FALSE
"FGLBJAKE_00792",0,0,0,0,0,0,FALSE
"FGLBJAKE_00793",0,4.66666666666667,0,0,56.7921367230126,0,TRUE
"FGLBJAKE_00794",1.66666666666667,0,0,16.6399318428392,0,0,TRUE
"FGLBJAKE_00795",0,0,0,0,0,0,FALSE
"FGLBJAKE_00796",0,0,0,0,0,0,FALSE
"FGLBJAKE_00797",0,0,0,0,0,0,FALSE
"FGLBJAKE_00798",0,0,0,0,0,0,FALSE
"FGLBJAKE_00799",0,0,0,0,0,0,FALSE
"FGLBJAKE_00800",0,2.66666666666667,0,0,32.4526495560072,0,TRUE
"FGLBJAKE_00801",0,0,20.6666666666667,0,0,204.238946390571,TRUE
