"gene","BHI_mean","Serum_mean","HSerum_mean","BHI_norm","Serum_norm","HSerum_norm","any_insertions","serum_depleted","bhi_depleted","log2FC_serum","category"
"FGLBJAKE_00293",3.33333333333333,1,0,33.2798636856783,12.1697435835027,0,TRUE,FALSE,FALSE,-1.38013411614503,"Present in both"
"FGLBJAKE_00295",6,0,0,59.903754634221,0,0,TRUE,TRUE,FALSE,-5.92845926596148,"Depleted in Serum"
"FGLBJAKE_00296",1.66666666666667,8.33333333333333,0,16.6399318428392,101.414529862522,0,TRUE,FALSE,FALSE,2.5375035176812,"Present in both"
"FGLBJAKE_00300",0,17,117,0,206.885640919546,1156.25597069501,TRUE,FALSE,TRUE,7.69964630155645,"Depleted in BHI"
"FGLBJAKE_00304",0,0,13.6666666666667,0,0,135.061238742152,TRUE,FALSE,FALSE,0,"Present in both"
"FGLBJAKE_00313",0.333333333333333,24.3333333333333,0,3.32798636856783,296.130427198566,0,TRUE,FALSE,FALSE,6.10125658429101,"Present in both"
"FGLBJAKE_00317",0,0,12.3333333333333,0,0,121.884532523405,TRUE,FALSE,FALSE,0,"Present in both"
"FGLBJAKE_00318",1.66666666666667,114,183.333333333333,16.6399318428392,1387.35076851931,1811.79710507764,TRUE,FALSE,FALSE,6.2983833157886,"Present in both"
"FGLBJAKE_00320",76,327.333333333333,220.333333333333,758.780892033466,3983.56273299988,2177.45070264786,TRUE,FALSE,FALSE,2.39076607637089,"Present in both"
"FGLBJAKE_00321",33.6666666666667,5.66666666666667,40,336.126623225351,68.9618803065153,395.301186562395,TRUE,FALSE,FALSE,-2.26864959389345,"Present in both"
"FGLBJAKE_00322",0,0,3.33333333333333,0,0,32.9417655468663,TRUE,FALSE,FALSE,0,"Present in both"
"FGLBJAKE_00323",23.3333333333333,22.3333333333333,107.333333333333,232.959045799748,271.79094003156,1060.72485060909,TRUE,FALSE,FALSE,0.221539719998967,"Present in both"
"FGLBJAKE_00326",1.66666666666667,0,0,16.6399318428392,0,0,TRUE,FALSE,FALSE,-4.14077308150911,"Present in both"
"FGLBJAKE_00331",39.6666666666667,36.3333333333333,13.3333333333333,396.030377859572,442.167350200598,131.767062187465,TRUE,FALSE,FALSE,0.158602200492123,"Present in both"
"FGLBJAKE_00342",0,7.33333333333333,0,0,89.2447862790198,0,TRUE,FALSE,TRUE,6.49577168033119,"Depleted in BHI"
"FGLBJAKE_00343",2107.33333333333,1472.33333333333,3136,21039.5298220858,17917.9191361105,30991.6130264918,TRUE,FALSE,FALSE,-0.231687416543141,"Present in both"
"FGLBJAKE_00360",0,17.3333333333333,72.6666666666667,0,210.942222114047,718.130488921684,TRUE,FALSE,TRUE,7.72752721291042,"Depleted in BHI"
"FGLBJAKE_00361",212.333333333333,280,638.333333333333,2119.92731677771,3407.52820338075,6308.34810222489,TRUE,FALSE,FALSE,0.684453739259608,"Present in both"
"FGLBJAKE_00362",586.333333333333,364,693.666666666667,5853.92802231082,4429.78666439498,6855.18141030287,TRUE,FALSE,FALSE,-0.402088570096448,"Present in both"
"FGLBJAKE_00365",118.333333333333,155.333333333333,95,1181.43516084158,1890.36683663742,938.840318085688,TRUE,FALSE,FALSE,0.67766813058383,"Present in both"
"FGLBJAKE_00369",68.3333333333333,51.3333333333333,162.333333333333,682.237205556406,624.713503953138,1604.26398213239,TRUE,FALSE,FALSE,-0.126884298624325,"Present in both"
"FGLBJAKE_00373",40,61,18.3333333333333,399.35836422814,742.354358593664,181.179710507764,TRUE,FALSE,FALSE,0.892758163424583,"Present in both"
"FGLBJAKE_00376",0,4.33333333333333,0,0,52.7355555285117,0,TRUE,FALSE,TRUE,5.74780509576696,"Depleted in BHI"
"FGLBJAKE_00378",19,23,109.666666666667,189.695223008367,279.904102420562,1083.7840864919,TRUE,FALSE,FALSE,0.558808990219657,"Present in both"
"FGLBJAKE_00379",181.333333333333,335.666666666667,368.333333333333,1810.4245845009,4084.9772628624,3640.06509292872,TRUE,FALSE,FALSE,1.17355643301072,"Present in both"
"FGLBJAKE_00397",29.6666666666667,14.3333333333333,59.6666666666667,296.190786802537,174.432991363539,589.657603288906,TRUE,FALSE,FALSE,-0.76046930976823,"Present in both"
"FGLBJAKE_00398",76.6666666666667,18.3333333333333,26.3333333333333,765.436864770602,223.111965697549,260.239947820243,TRUE,FALSE,FALSE,-1.77394727607994,"Present in both"
"FGLBJAKE_00402",0,0,18.6666666666667,0,0,184.473887062451,TRUE,FALSE,FALSE,0,"Present in both"
"FGLBJAKE_00405",0,0.666666666666667,0,0,8.1131623890018,0,TRUE,FALSE,FALSE,3.18795177534876,"Present in both"
"FGLBJAKE_00407",1.33333333333333,0,0,13.3119454742713,0,0,TRUE,FALSE,FALSE,-3.83914789101278,"Present in both"
"FGLBJAKE_00411",0,0,13.6666666666667,0,0,135.061238742152,TRUE,FALSE,FALSE,0,"Present in both"
"FGLBJAKE_00412",0.333333333333333,0.666666666666667,0,3.32798636856783,8.1131623890018,0,TRUE,FALSE,FALSE,1.07425582009128,"Present in both"
"FGLBJAKE_00415",0,7.33333333333333,2,0,89.2447862790198,19.7650593281198,TRUE,FALSE,TRUE,6.49577168033119,"Depleted in BHI"
"FGLBJAKE_00418",0,0.666666666666667,0,0,8.1131623890018,0,TRUE,FALSE,FALSE,3.18795177534876,"Present in both"
"FGLBJAKE_00421",0,0.333333333333333,0,0,4.0565811945009,0,TRUE,FALSE,FALSE,2.33816229386219,"Present in both"
"FGLBJAKE_00430",0,9.33333333333333,14.3333333333333,0,113.584273446025,141.649591851525,TRUE,FALSE,TRUE,6.84026523929405,"Depleted in BHI"
"FGLBJAKE_00433",0,0,1.33333333333333,0,0,13.1767062187465,TRUE,FALSE,FALSE,0,"Present in both"
"FGLBJAKE_00448",18.6666666666667,7,32.3333333333333,186.367236639799,85.1882050845189,319.535125804603,TRUE,FALSE,FALSE,-1.12030634877104,"Present in both"
"FGLBJAKE_00454",114,214,375,1138.1713380502,2604.32512686958,3705.94862402245,TRUE,FALSE,FALSE,1.19347866911367,"Present in both"
