Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
ERR1797969_1	(0.0, 0.00017349471168841583)	(1.0, 0.00012144629818189109)	(2.0, 5.59038515440451e-05)	(3.0, 3.855438037520352e-05)	(4.0, 2.891578528140264e-05)	(5.0, 2.891578528140264e-05)	(6.0, 3.855438037520352e-05)	(7.0, 5.012069448776457e-05)	(8.0, 6.168700860032563e-05)	(9.0, 6.168700860032563e-05)	(10.0, 8.289191780668757e-05)	(11.0, 8.289191780668757e-05)	(12.0, 0.00010987998406933003)	(13.0, 0.00013301261229445215)	(14.0, 0.00014072348836949284)	(15.0, 0.0002101213730448592)	(16.0, 0.00034698942337683166)	(17.0, 0.0006168700860032563)	(18.0, 0.0013012103376631187)	(19.0, 0.0058390609078245725)	(20.0, 0.010392333230136108)	(21.0, 0.009214496909673641)	(22.0, 0.009565341771087992)	(23.0, 0.01567428334153899)	(24.0, 0.030600611703799036)	(25.0, 0.048956352200433435)	(26.0, 0.06703642887738512)	(27.0, 0.10251609741766617)	(28.0, 0.16767107253274136)	(29.0, 0.2398930655705913)	(30.0, 0.31983942871661336)	(31.0, 0.4371931794216766)	(32.0, 0.6121818733496315)	(33.0, 0.8451563553618926)	(34.0, 1.1032682933787863)	(35.0, 1.4608775208299678)	(36.0, 1.8309783675227151)	(37.0, 2.2084623780573143)	(38.0, 2.7623134016182815)	(39.0, 3.4082091528870095)	(40.0, 4.043899559670422)	(41.0, 4.55999813396799)	(42.0, 5.17255398480726)	(43.0, 5.699723449429569)	(44.0, 5.794050596455542)	(45.0, 5.667397529203979)	(46.0, 5.581224633627362)	(47.0, 5.515502909120771)	(48.0, 5.8149567092139955)	(49.0, 6.376512825692949)	(50.0, 6.095131391400599)	(51.0, 7.422728346992508)	(52.0, 7.665821426134241)	(53.0, 4.763688636366266)	(54.0, 2.3377409986124276)	(55.0, 0.8817194019907169)	(56.0, 0.36067622841002894)	(57.0, 0.20031121095838864)	(58.0, 0.15030810733076844)	(59.0, 0.10176043156231217)	(60.0, 0.056167949049615244)	(61.0, 0.021742742812596024)	(62.0, 0.00864967523717691)	(63.0, 0.004061703972527691)	(64.0, 0.001796634125484484)	(65.0, 0.0009253051290048844)	(66.0, 0.000514700978008967)	(67.0, 0.0003045796049641078)	(68.0, 0.0002101213730448592)	(69.0, 0.0001349403313132123)	(70.0, 8.096419878792738e-05)	(71.0, 5.012069448776457e-05)	(72.0, 2.5060347243882286e-05)	(73.0, 1.927719018760176e-05)	(74.0, 1.3494033131321232e-05)	(75.0, 7.710876075040704e-06)	(76.0, 5.783157056280528e-06)	(77.0, 5.783157056280528e-06)	(78.0, 7.710876075040704e-06)	(79.0, 1.1566314112561056e-05)	(80.0, 9.63859509380088e-06)	(81.0, 3.855438037520352e-06)	(82.0, 0.0)	(83.0, 1.927719018760176e-06)	(84.0, 1.927719018760176e-06)	(85.0, 1.927719018760176e-06)	(86.0, 1.927719018760176e-06)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 3.855438037520352e-06)	(95.0, 3.855438037520352e-06)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 1.927719018760176e-06)	(99.0, 1.927719018760176e-06)	(100.0, 1.927719018760176e-06)
ERR1797969_1_paired	(0.0, 0.0003661555682921234)	(1.0, 0.0002129680346188881)	(2.0, 5.97805009456528e-05)	(3.0, 3.7362813091033e-05)	(4.0, 1.49451252364132e-05)	(5.0, 4.85716570183429e-05)	(6.0, 7.846190749116931e-05)	(7.0, 6.72530635638594e-05)	(8.0, 7.4725626182066e-05)	(9.0, 0.0001270335645095122)	(10.0, 0.0002017591906915782)	(11.0, 0.0001942866280733716)	(12.0, 0.0001756052215278551)	(13.0, 0.0002727485355645409)	(14.0, 0.0003250564738919871)	(15.0, 0.0003773644122194333)	(16.0, 0.0006912120421841106)	(17.0, 0.0013039621768770517)	(18.0, 0.002742430480881822)	(19.0, 0.011500273869419956)	(20.0, 0.020101193442975753)	(21.0, 0.017624038935040266)	(22.0, 0.017418543463039584)	(23.0, 0.027962329317329098)	(24.0, 0.05543520578316566)	(25.0, 0.08883382440524006)	(26.0, 0.12186255117771323)	(27.0, 0.18575669784468876)	(28.0, 0.30411461715446314)	(29.0, 0.43486204528522404)	(30.0, 0.5712624670366582)	(31.0, 0.7622013870570732)	(32.0, 1.03480047136925)	(33.0, 1.413315658231887)	(34.0, 1.8210635100569483)	(35.0, 2.355844926391522)	(36.0, 2.8721915307469796)	(37.0, 3.350454219718748)	(38.0, 4.10536612194176)	(39.0, 4.910826173995632)	(40.0, 5.498860807828854)	(41.0, 5.721584272945812)	(42.0, 6.132829284076193)	(43.0, 6.5082172034831105)	(44.0, 6.135724902090748)	(45.0, 5.508208983664231)	(46.0, 5.354016390318847)	(47.0, 5.389066445279545)	(48.0, 5.715038308092262)	(49.0, 6.028848575243848)	(50.0, 4.67307912173477)	(51.0, 5.410456655774161)	(52.0, 4.561397937124364)	(53.0, 1.3255093111866505)	(54.0, 0.6548767064530809)	(55.0, 0.29809920424680675)	(56.0, 0.155022047796005)	(57.0, 0.12622652774674586)	(58.0, 0.11508493688299984)	(59.0, 0.08704040937687048)	(60.0, 0.05775170019480971)	(61.0, 0.022944503519203366)	(62.0, 0.010674555700108128)	(63.0, 0.006956955797550344)	(64.0, 0.004330350037250724)	(65.0, 0.003052541829537396)	(66.0, 0.0017523159339694475)	(67.0, 0.000997587109530581)	(68.0, 0.0007211022926569369)	(69.0, 0.0005118705393471521)	(70.0, 0.000336265317819297)	(71.0, 0.0001681326589096485)	(72.0, 7.846190749116931e-05)	(73.0, 4.85716570183429e-05)	(74.0, 4.48353757092396e-05)	(75.0, 3.7362813091033e-05)	(76.0, 4.85716570183429e-05)	(77.0, 6.35167822547561e-05)	(78.0, 4.85716570183429e-05)	(79.0, 2.98902504728264e-05)	(80.0, 1.86814065455165e-05)	(81.0, 7.4725626182066e-06)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 3.7362813091033e-06)	(85.0, 7.4725626182066e-06)	(86.0, 3.7362813091033e-06)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 3.7362813091033e-06)
ERR1797969_2	(0.0, 5.012085294279575e-05)	(1.0, 5.2048578055980206e-05)	(2.0, 6.168720362190247e-05)	(3.0, 6.939810407464029e-05)	(4.0, 8.289217986693145e-05)	(5.0, 0.00010988033145151378)	(6.0, 0.00014843483371520283)	(7.0, 0.00016771208484704734)	(8.0, 0.00017927843552615407)	(9.0, 0.0001927725113184452)	(10.0, 0.0002506042647139788)	(11.0, 0.0003122914683358813)	(12.0, 0.00037205094684459927)	(13.0, 0.00048385900340929753)	(14.0, 0.0005898838846344423)	(15.0, 0.0007884395712924409)	(16.0, 0.0011720568688161472)	(17.0, 0.001904592411826239)	(18.0, 0.0029976125510018234)	(19.0, 0.006629446664241331)	(20.0, 0.013037204940466451)	(21.0, 0.018413630281137888)	(22.0, 0.025856576943143063)	(23.0, 0.03331301768094052)	(24.0, 0.044840813857783546)	(25.0, 0.06884099151692998)	(26.0, 0.0991409748459632)	(27.0, 0.1357291974942041)	(28.0, 0.19351661321213443)	(29.0, 0.26904295542158807)	(30.0, 0.37778014588098346)	(31.0, 0.5316993575431961)	(32.0, 0.7361442444219731)	(33.0, 1.000231018577564)	(34.0, 1.2791053720763927)	(35.0, 1.5959886816318793)	(36.0, 1.9522361379985926)	(37.0, 2.33877201134366)	(38.0, 2.8032419555645482)	(39.0, 3.41946434842043)	(40.0, 4.3778213220894004)	(41.0, 5.483176974264253)	(42.0, 5.839349249351552)	(43.0, 5.475957643715377)	(44.0, 5.161564955006124)	(45.0, 5.161025191974433)	(46.0, 5.175558311602731)	(47.0, 5.58468134009898)	(48.0, 6.813906824871725)	(49.0, 7.143836977993244)	(50.0, 6.349573749133873)	(51.0, 6.114171524662467)	(52.0, 5.86552390093837)	(53.0, 4.106308950797824)	(54.0, 2.028178868832494)	(55.0, 1.019251882269355)	(56.0, 0.5290390968870016)	(57.0, 0.26287616278451104)	(58.0, 0.19263371511029595)	(59.0, 0.15728501970983266)	(60.0, 0.09845084925544315)	(61.0, 0.04672034584313839)	(62.0, 0.02202618714324555)	(63.0, 0.010700802103286895)	(64.0, 0.006583181261524905)	(65.0, 0.004692082925490957)	(66.0, 0.0031749632614147933)	(67.0, 0.00221688388016212)	(68.0, 0.0016212168201881242)	(69.0, 0.001249165873343525)	(70.0, 0.0009715734570449639)	(71.0, 0.0007691623201605965)	(72.0, 0.0006689206142750049)	(73.0, 0.0005301244061257244)	(74.0, 0.0004510876764851618)	(75.0, 0.00040674999888191943)	(76.0, 0.0003527736957127548)	(77.0, 0.00032000236878861906)	(78.0, 0.00027759241629856117)	(79.0, 0.00024096563914805652)	(80.0, 0.00020819431222392082)	(81.0, 0.00019662796154481415)	(82.0, 0.0001927725113184452)	(83.0, 0.00016771208484704734)	(84.0, 0.00013879620814928058)	(85.0, 9.445853054603817e-05)	(86.0, 8.48199049801159e-05)	(87.0, 0.00011759123190425159)	(88.0, 0.00011759123190425159)	(89.0, 0.00010216943099877598)	(90.0, 0.00012144668213062049)	(91.0, 0.00011373578167788268)	(92.0, 8.289217986693145e-05)	(93.0, 7.32535543010092e-05)	(94.0, 8.0964454753747e-05)	(95.0, 9.63862556592226e-05)	(96.0, 8.674763009330036e-05)	(97.0, 9.060308031966926e-05)	(98.0, 0.00013494075792291167)	(99.0, 0.00018313388575252296)	(100.0, 0.00035855687105230814)
ERR1797969_2_paired	(0.0, 7.41889542959318e-05)	(1.0, 8.160784972552498e-05)	(2.0, 7.78984020107284e-05)	(3.0, 6.306061115154202e-05)	(4.0, 6.306061115154202e-05)	(5.0, 9.273619286991476e-05)	(6.0, 0.00010386453601430451)	(7.0, 9.273619286991476e-05)	(8.0, 0.00012983067001788064)	(9.0, 0.00018176293802503292)	(10.0, 0.00021514796745820223)	(11.0, 0.0002707896831801511)	(12.0, 0.0003746542191944556)	(13.0, 0.0004859376506383533)	(14.0, 0.0006157683206562339)	(15.0, 0.0009570375104175202)	(16.0, 0.0016061908605069235)	(17.0, 0.0031344833190031186)	(18.0, 0.005553043229050495)	(19.0, 0.012434068739998172)	(20.0, 0.024537996633379446)	(21.0, 0.03487251796680275)	(22.0, 0.048623440645553705)	(23.0, 0.06226678934057556)	(24.0, 0.08355530977579319)	(25.0, 0.1273972723169741)	(26.0, 0.18386619487932257)	(27.0, 0.25148571727234964)	(28.0, 0.3569119307745835)	(29.0, 0.4927852911198678)	(30.0, 0.6858323690933119)	(31.0, 0.9507759626749437)	(32.0, 1.2946454752843022)	(33.0, 1.726670012835802)	(34.0, 2.171080396307007)	(35.0, 2.6579491183217745)	(36.0, 3.161584544007422)	(37.0, 3.658364910316126)	(38.0, 4.233648318613071)	(39.0, 4.995053265999934)	(40.0, 6.210535417602761)	(41.0, 7.4983184146146895)	(42.0, 7.338192685110065)	(43.0, 6.009972998559139)	(44.0, 4.972930119828886)	(45.0, 4.673841060032552)	(46.0, 4.560090845858315)	(47.0, 5.306097875781057)	(48.0, 7.498852575085621)	(49.0, 7.78243985288182)	(50.0, 5.057268123072502)	(51.0, 2.3280122913291916)	(52.0, 1.1819598726042113)	(53.0, 0.8270287869093293)	(54.0, 0.5361524443535547)	(55.0, 0.32407960905091887)	(56.0, 0.18402941057877364)	(57.0, 0.12537562331240995)	(58.0, 0.12103186003838314)	(59.0, 0.10449514212581995)	(60.0, 0.05934003509360105)	(61.0, 0.027127191138307465)	(62.0, 0.013828821080761689)	(63.0, 0.008435284103447445)	(64.0, 0.00625412884714705)	(65.0, 0.005252577964151971)	(66.0, 0.0039691090548323515)	(67.0, 0.0025706472663540366)	(68.0, 0.0013687862067599417)	(69.0, 0.0005823832912230647)	(70.0, 0.00031901250347250677)	(71.0, 0.0002559518923209647)	(72.0, 0.00019289128116942267)	(73.0, 0.00011870232687349088)	(74.0, 6.306061115154202e-05)	(75.0, 3.3385029433169314e-05)	(76.0, 1.112834314438977e-05)	(77.0, 3.70944771479659e-06)	(78.0, 3.70944771479659e-06)	(79.0, 3.70944771479659e-06)	(80.0, 3.70944771479659e-06)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 3.70944771479659e-06)	(84.0, 7.41889542959318e-06)	(85.0, 3.70944771479659e-06)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 7.41889542959318e-06)	(97.0, 2.225668628877954e-05)	(98.0, 4.451337257755908e-05)	(99.0, 0.0002707896831801511)	(100.0, 0.0006825383795225726)
ERR1797970_1	(0.0, 0.0002740814895705704)	(1.0, 0.00019335885908060792)	(2.0, 7.884536001345177e-05)	(3.0, 4.3177220959747397e-05)	(4.0, 4.5054491436258156e-05)	(5.0, 4.6931761912768915e-05)	(6.0, 5.631811429532269e-05)	(7.0, 7.32135485839195e-05)	(8.0, 8.072263048996252e-05)	(9.0, 6.758173715438723e-05)	(10.0, 5.444084381881194e-05)	(11.0, 7.509081906043025e-05)	(12.0, 0.00010888168763762387)	(13.0, 0.00013891801526179598)	(14.0, 0.00016144526097992503)	(15.0, 0.00023090426861082305)	(16.0, 0.0003829631772081943)	(17.0, 0.0007377672972687273)	(18.0, 0.0017064388631482777)	(19.0, 0.00702474612310325)	(20.0, 0.01213467636016553)	(21.0, 0.010706073527540844)	(22.0, 0.011513299832440468)	(23.0, 0.018599995881268573)	(24.0, 0.0353583894250801)	(25.0, 0.056710463824913446)	(26.0, 0.07795928834853869)	(27.0, 0.11789821773630503)	(28.0, 0.1939483220102323)	(29.0, 0.2808640678022038)	(30.0, 0.3672147551807456)	(31.0, 0.49617760510560505)	(32.0, 0.6989378347325788)	(33.0, 0.9594823268970302)	(34.0, 1.2300833570041498)	(35.0, 1.6205856524460112)	(36.0, 2.0215856443925206)	(37.0, 2.405911719966662)	(38.0, 2.9817137523334707)	(39.0, 3.6252908807137474)	(40.0, 4.217092889351857)	(41.0, 4.710176752712172)	(42.0, 5.323086790588169)	(43.0, 5.904522511654987)	(44.0, 5.965511274895868)	(45.0, 5.725168090329149)	(46.0, 5.622030850349648)	(47.0, 5.488038792818217)	(48.0, 5.604575989459051)	(49.0, 6.063544216449737)	(50.0, 5.479889561679683)	(51.0, 6.27830771350352)	(52.0, 6.574542871967394)	(53.0, 4.716538822357067)	(54.0, 2.9059020614100604)	(55.0, 1.120794301673123)	(56.0, 0.4106116167862447)	(57.0, 0.23766807413769128)	(58.0, 0.18324224848269144)	(59.0, 0.12449306892028732)	(60.0, 0.06759675531819931)	(61.0, 0.02380003510120337)	(62.0, 0.00955530672543975)	(63.0, 0.004353390235028444)	(64.0, 0.0020255748441551065)	(65.0, 0.0010737987125641526)	(66.0, 0.0006345174210606357)	(67.0, 0.0003491723086310007)	(68.0, 0.0002027452114631617)	(69.0, 0.00011826804002017766)	(70.0, 7.884536001345177e-05)	(71.0, 4.6931761912768915e-05)	(72.0, 2.628178667115059e-05)	(73.0, 1.8772704765107563e-05)	(74.0, 1.1263622859064539e-05)	(75.0, 1.501816381208605e-05)	(76.0, 1.501816381208605e-05)	(77.0, 1.3140893335575295e-05)	(78.0, 7.509081906043025e-06)	(79.0, 3.7545409530215125e-06)	(80.0, 1.8772704765107563e-06)	(81.0, 3.7545409530215125e-06)	(82.0, 3.7545409530215125e-06)	(83.0, 5.6318114295322694e-06)	(84.0, 9.386352382553782e-06)	(85.0, 3.7545409530215125e-06)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 1.8772704765107563e-06)	(91.0, 3.7545409530215125e-06)	(92.0, 1.8772704765107563e-06)	(93.0, 1.8772704765107563e-06)	(94.0, 3.7545409530215125e-06)	(95.0, 1.8772704765107563e-06)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 1.8772704765107563e-06)	(99.0, 3.7545409530215125e-06)	(100.0, 9.386352382553782e-06)
ERR1797970_1_paired	(0.0, 0.00047890799399209923)	(1.0, 0.0002893402463702266)	(2.0, 7.316649908212626e-05)	(3.0, 4.323474945762007e-05)	(4.0, 3.99089994993416e-05)	(5.0, 4.323474945762007e-05)	(6.0, 4.323474945762007e-05)	(7.0, 4.323474945762007e-05)	(8.0, 4.9886249374177005e-05)	(9.0, 5.6537749290733935e-05)	(10.0, 7.98179989986832e-05)	(11.0, 0.00013635574828941714)	(12.0, 0.00019954499749670802)	(13.0, 0.0002594084967457204)	(14.0, 0.00033257499582784665)	(15.0, 0.00046893074411726384)	(16.0, 0.0007516194905709335)	(17.0, 0.00149658748122531)	(18.0, 0.0033290757082367456)	(19.0, 0.012747599590081364)	(20.0, 0.02162735197868487)	(21.0, 0.01891354001272964)	(22.0, 0.01960862175400984)	(23.0, 0.031178905858860628)	(24.0, 0.059780355500055435)	(25.0, 0.09502665355789063)	(26.0, 0.13073855660988482)	(27.0, 0.19803843276560784)	(28.0, 0.3265553884033627)	(29.0, 0.4720968580775449)	(30.0, 0.6084891896165031)	(31.0, 0.8051939966488413)	(32.0, 1.1045613791432773)	(33.0, 1.50578317985995)	(34.0, 1.9131576179994378)	(35.0, 2.468085604537866)	(36.0, 3.004745246555471)	(37.0, 3.4808396560828667)	(38.0, 4.2448808227479695)	(39.0, 5.029315488157237)	(40.0, 5.560507597243433)	(41.0, 5.800729842479844)	(42.0, 6.252705913309804)	(43.0, 6.738950511709866)	(44.0, 6.375991464263187)	(45.0, 5.599455455004831)	(46.0, 5.391373257365222)	(47.0, 5.28906653714866)	(48.0, 5.312286923357361)	(49.0, 5.572417107844027)	(50.0, 4.3098194164333155)	(51.0, 5.016784062314444)	(52.0, 4.301278890540456)	(53.0, 1.282302759913512)	(54.0, 0.6852508244035285)	(55.0, 0.30800768088604363)	(56.0, 0.15780350977035495)	(57.0, 0.13882345475845975)	(58.0, 0.132890316832891)	(59.0, 0.09732474677906106)	(60.0, 0.061669381476357615)	(61.0, 0.023350090457073116)	(62.0, 0.011114656360566636)	(63.0, 0.007433051156752374)	(64.0, 0.004795731439837549)	(65.0, 0.003262560709071176)	(66.0, 0.001859094226677663)	(67.0, 0.0011174519859815648)	(68.0, 0.0007050589911550349)	(69.0, 0.0004356732445344792)	(70.0, 0.0002793629964953912)	(71.0, 0.0001297042483728602)	(72.0, 6.98407491238478e-05)	(73.0, 6.318924920729087e-05)	(74.0, 4.9886249374177005e-05)	(75.0, 4.9886249374177005e-05)	(76.0, 4.9886249374177005e-05)	(77.0, 5.3211999332455474e-05)	(78.0, 6.651499916556934e-05)	(79.0, 5.6537749290733935e-05)	(80.0, 2.3280249707949265e-05)	(81.0, 3.325749958278467e-06)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 3.325749958278467e-06)	(100.0, 9.9772498748354e-06)
ERR1797970_2	(0.0, 0.00012014568039202784)	(1.0, 0.00011451385162365153)	(2.0, 0.0001013729178307735)	(3.0, 9.198653655014632e-05)	(4.0, 0.00011639112787977698)	(5.0, 0.00016707758679516372)	(6.0, 0.00017458669181966548)	(7.0, 0.00017458669181966548)	(8.0, 0.00022902770324730306)	(9.0, 0.00026094139960143543)	(10.0, 0.00033415517359032743)	(11.0, 0.00041487805260372116)	(12.0, 0.0004730736165436097)	(13.0, 0.0005875874681672611)	(14.0, 0.0007152422535837907)	(15.0, 0.000940515404318843)	(16.0, 0.0013741662194838185)	(17.0, 0.002402913607840557)	(18.0, 0.003899102783972529)	(19.0, 0.00824499731690291)	(20.0, 0.016168980394008374)	(21.0, 0.0230642160827571)	(22.0, 0.0311759267854751)	(23.0, 0.03930641025075436)	(24.0, 0.05252431237013355)	(25.0, 0.08064778796314868)	(26.0, 0.1169392925465656)	(27.0, 0.15836327041422946)	(28.0, 0.2236192703534057)	(29.0, 0.30971491401183043)	(30.0, 0.43592795126365563)	(31.0, 0.6109726984898157)	(32.0, 0.8420654056188568)	(33.0, 1.1399497246645847)	(34.0, 1.4480220219523052)	(35.0, 1.7908258072546028)	(36.0, 2.1662472675070794)	(37.0, 2.568123304760876)	(38.0, 3.040665652124002)	(39.0, 3.674032379073138)	(40.0, 4.6976153804492755)	(41.0, 5.8903672543699)	(42.0, 6.191289006398039)	(43.0, 5.639037509199827)	(44.0, 5.197066605667704)	(45.0, 5.167219790471565)	(46.0, 5.151030160038739)	(47.0, 5.475258296786675)	(48.0, 6.617898158326288)	(49.0, 6.8551258042603465)	(50.0, 5.936859878129103)	(51.0, 5.539040634864794)	(52.0, 5.193193784751317)	(53.0, 3.5729917391396984)	(54.0, 1.771598743839366)	(55.0, 0.9317766833465791)	(56.0, 0.4983661595423876)	(57.0, 0.26511833927131456)	(58.0, 0.21143011562238323)	(59.0, 0.18192871925737203)	(60.0, 0.11465277006660482)	(61.0, 0.051208341714589614)	(62.0, 0.02273381546167902)	(63.0, 0.010696720107402729)	(64.0, 0.006264470866690577)	(65.0, 0.004492322080908166)	(66.0, 0.0031144013089120966)	(67.0, 0.0022208178109963898)	(68.0, 0.001631353066573003)	(69.0, 0.0012371250527866617)	(70.0, 0.0009724291006729754)	(71.0, 0.0007903333038288081)	(72.0, 0.0006833285572296583)	(73.0, 0.0005988511257040138)	(74.0, 0.0005237600754589964)	(75.0, 0.00042614171014047377)	(76.0, 0.00039047346127409044)	(77.0, 0.00036231431743220896)	(78.0, 0.00027595960965043896)	(79.0, 0.0002909778196994424)	(80.0, 0.000245923189552432)	(81.0, 0.00016895486305128918)	(82.0, 0.00018397307310029265)	(83.0, 0.00016144575802678741)	(84.0, 0.00014642754797778394)	(85.0, 0.00014267299546553305)	(86.0, 0.00013516389044103134)	(87.0, 0.00013328661418490588)	(88.0, 0.00010888202285527523)	(89.0, 9.949564157464806e-05)	(90.0, 0.00010700474659914981)	(91.0, 0.0001013729178307735)	(92.0, 9.010926029402089e-05)	(93.0, 9.010926029402089e-05)	(94.0, 9.386381280627176e-05)	(95.0, 8.635470778177002e-05)	(96.0, 8.447743152564459e-05)	(97.0, 9.386381280627176e-05)	(98.0, 0.00012202295664815328)	(99.0, 0.00018397307310029265)	(100.0, 0.0003472961073832055)
ERR1797970_2_paired	(0.0, 0.00013199956136545759)	(1.0, 0.00011549961619477538)	(2.0, 7.919973681927455e-05)	(3.0, 7.919973681927455e-05)	(4.0, 0.00011219962716063896)	(5.0, 0.00011219962716063896)	(6.0, 6.929976971686523e-05)	(7.0, 7.58997477851381e-05)	(8.0, 0.0001418995284678669)	(9.0, 0.00022439925432127792)	(10.0, 0.0002606991336967787)	(11.0, 0.0003233989253453711)	(12.0, 0.0003794987389256905)	(13.0, 0.00047849840994978375)	(14.0, 0.0006731977629638337)	(15.0, 0.0009932966992750683)	(16.0, 0.0016466945280340835)	(17.0, 0.0034352885845360336)	(18.0, 0.006408578704292966)	(19.0, 0.014255952627469419)	(20.0, 0.028033406844989055)	(21.0, 0.03984406759816337)	(22.0, 0.05347302230914687)	(23.0, 0.0672405765595641)	(24.0, 0.09006990069771997)	(25.0, 0.1372894437871783)	(26.0, 0.1995206369929233)	(27.0, 0.2700249027072483)	(28.0, 0.38083523448451584)	(29.0, 0.5262954511202159)	(30.0, 0.7334522627381309)	(31.0, 1.0138556309577382)	(32.0, 1.3773560230459354)	(33.0, 1.8326621100638083)	(34.0, 2.2967857677808934)	(35.0, 2.7997469964407307)	(36.0, 3.305546215669925)	(37.0, 3.802821563223945)	(38.0, 4.365430093675799)	(39.0, 5.12173148048629)	(40.0, 6.399827133374436)	(41.0, 7.801758174757585)	(42.0, 7.616186591411957)	(43.0, 6.121502758246335)	(44.0, 5.017078928246722)	(45.0, 4.733590070280196)	(46.0, 4.577431289195826)	(47.0, 5.129707553981798)	(48.0, 7.048479577902363)	(49.0, 7.1963784864342895)	(50.0, 4.604807998223022)	(51.0, 2.091041351469589)	(52.0, 1.0341703634518822)	(53.0, 0.7225424989912759)	(54.0, 0.47772951250483)	(55.0, 0.29523351893901656)	(56.0, 0.17217692785606872)	(57.0, 0.12074659875905233)	(58.0, 0.12024500042586359)	(59.0, 0.10905143762207278)	(60.0, 0.06404288718548588)	(61.0, 0.028643904816304293)	(62.0, 0.014724551070316793)	(63.0, 0.008843970611485659)	(64.0, 0.006355778879746783)	(65.0, 0.0054086820269496245)	(66.0, 0.004177786117216732)	(67.0, 0.0026069913369677873)	(68.0, 0.0012803957452449384)	(69.0, 0.0006203979384176506)	(70.0, 0.0003431988595501897)	(71.0, 0.00017159942977509486)	(72.0, 0.00010229966005822964)	(73.0, 8.2499725853411e-05)	(74.0, 4.9499835512046594e-05)	(75.0, 2.3099923238955077e-05)	(76.0, 1.6499945170682198e-05)	(77.0, 1.6499945170682198e-05)	(78.0, 1.3199956136545759e-05)	(79.0, 6.599978068272879e-06)	(80.0, 3.2999890341364396e-06)	(81.0, 3.2999890341364396e-06)	(82.0, 3.2999890341364396e-06)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 3.2999890341364396e-06)	(93.0, 6.599978068272879e-06)	(94.0, 3.2999890341364396e-06)	(95.0, 3.2999890341364396e-06)	(96.0, 6.599978068272879e-06)	(97.0, 1.9799934204818638e-05)	(98.0, 5.2799824546183034e-05)	(99.0, 0.0001913993639799135)	(100.0, 0.00047519842091564725)
